product_id,product_name,product_category,times_ordered,total_quantity_sold,total_revenue,avg_selling_price
4619,Product_4619,APPLIANCES,47,118,6405783.00,54019.851064
915,Product_915,FURNITURE,49,123,6405135.00,50651.122449
4240,Product_4240,ELECTRONICS,41,116,6404839.00,52817.853659
3899,Product_3899,ELECTRONICS,43,118,6404098.00,52979.558140
2989,Product_2989,APPLIANCES,47,134,6402933.00,47921.510638
4519,Product_4519,FURNITURE,39,104,6400258.00,60619.589744
2363,Product_2363,FURNITURE,53,136,6398876.00,45682.811321
4982,Product_4982,CLOTHING,45,106,6398770.00,56503.488889
4250,Product_4250,APPLIANCES,48,129,6398190.00,48976.166667
2634,Product_2634,FURNITURE,49,125,6397600.00,52531.591837
2482,Product_2482,ELECTRONICS,54,142,6395112.00,41830.666667
2780,Product_2780,FURNITURE,44,121,6394687.00,53129.363636
785,Product_785,APPLIANCES,50,122,6391945.00,52729.540000
844,Product_844,FURNITURE,44,111,6387078.00,55064.795455
3988,Product_3988,ELECTRONICS,50,134,6385366.00,46922.480000
4494,Product_4494,FURNITURE,50,132,6384456.00,46050.060000
509,Product_509,CLOTHING,55,133,6383329.00,49559.963636
3515,Product_3515,APPLIANCES,45,115,6378157.00,56207.155556
2606,Product_2606,CLOTHING,46,127,6377851.00,51724.782609
3694,Product_3694,CLOTHING,54,125,6377211.00,49937.222222
1862,Product_1862,ELECTRONICS,52,126,6375485.00,51957.730769
2006,Product_2006,FURNITURE,46,117,6374301.00,53325.543478
4931,Product_4931,ELECTRONICS,46,133,6373989.00,45232.956522
3743,Product_3743,FURNITURE,43,123,6372604.00,53102.558140
4242,Product_4242,FURNITURE,45,113,6372285.00,54266.666667
1912,Product_1912,CLOTHING,46,125,6371766.00,52355.391304
2161,Product_2161,FURNITURE,55,152,6371376.00,43126.200000
4186,Product_4186,CLOTHING,40,111,6371023.00,57915.475000
4836,Product_4836,APPLIANCES,44,108,6369193.00,55871.159091
1142,Product_1142,CLOTHING,47,118,6368947.00,50558.489362
295,Product_295,CLOTHING,44,112,6367706.00,55319.204545
3171,Product_3171,ELECTRONICS,46,115,6365381.00,50845.217391
4163,Product_4163,ELECTRONICS,41,109,6365264.00,59241.682927
4314,Product_4314,CLOTHING,47,123,6363476.00,46546.531915
1573,Product_1573,CLOTHING,54,132,6362888.00,48760.851852
4506,Product_4506,APPLIANCES,43,114,6360635.00,54084.837209
1155,Product_1155,ELECTRONICS,46,119,6360436.00,51713.565217
431,Product_431,ELECTRONICS,50,126,6357985.00,51284.600000
834,Product_834,ELECTRONICS,45,117,6357370.00,54996.111111
2945,Product_2945,ELECTRONICS,45,110,6357088.00,56211.466667
2741,Product_2741,FURNITURE,50,132,6356805.00,46373.160000
1694,Product_1694,FURNITURE,44,118,6353690.00,53311.136364
1595,Product_1595,APPLIANCES,54,133,6352850.00,48389.537037
2059,Product_2059,CLOTHING,44,109,6352127.00,56809.522727
893,Product_893,ELECTRONICS,47,118,6348663.00,51237.170213
3735,Product_3735,APPLIANCES,46,110,6347986.00,55259.739130
492,Product_492,CLOTHING,44,117,6347963.00,53371.113636
2963,Product_2963,APPLIANCES,43,106,6347921.00,57842.069767
2465,Product_2465,FURNITURE,48,121,6347018.00,54584.500000
254,Product_254,APPLIANCES,42,107,6346708.00,58403.666667
587,Product_587,APPLIANCES,47,116,6345071.00,51172.510638
1787,Product_1787,CLOTHING,58,142,6344158.00,47409.655172
2579,Product_2579,CLOTHING,53,139,6343781.00,47437.924528
4626,Product_4626,FURNITURE,48,132,6341435.00,51948.937500
3687,Product_3687,CLOTHING,41,110,6341265.00,56388.341463
4025,Product_4025,FURNITURE,45,119,6340678.00,53510.400000
1635,Product_1635,FURNITURE,50,123,6337952.00,50721.840000
4738,Product_4738,FURNITURE,48,119,6335345.00,51910.604167
281,Product_281,APPLIANCES,50,122,6334972.00,49605.080000
4902,Product_4902,ELECTRONICS,45,117,6334519.00,53139.177778
2176,Product_2176,ELECTRONICS,50,126,6333951.00,51089.360000
4106,Product_4106,APPLIANCES,43,119,6332476.00,53908.302326
2371,Product_2371,FURNITURE,40,100,6330548.00,62698.400000
86,Product_86,CLOTHING,45,110,6329940.00,55759.822222
331,Product_331,CLOTHING,52,134,6328415.00,47609.807692
4502,Product_4502,FURNITURE,40,107,6327253.00,57700.050000
1335,Product_1335,FURNITURE,47,115,6326525.00,54071.106383
2681,Product_2681,APPLIANCES,45,126,6326226.00,48978.400000
683,Product_683,CLOTHING,45,112,6326158.00,54618.266667
3794,Product_3794,ELECTRONICS,45,120,6326013.00,51466.644444
4613,Product_4613,APPLIANCES,49,125,6321983.00,52864.469388
312,Product_312,FURNITURE,48,123,6315761.00,49735.000000
1719,Product_1719,ELECTRONICS,46,118,6314972.00,53559.195652
2788,Product_2788,CLOTHING,45,105,6314795.00,57985.288889
4492,Product_4492,FURNITURE,46,128,6314259.00,48868.869565
4281,Product_4281,APPLIANCES,47,124,6313486.00,53895.425532
655,Product_655,FURNITURE,49,122,6312583.00,51054.857143
1289,Product_1289,ELECTRONICS,46,123,6312317.00,48221.500000
4427,Product_4427,FURNITURE,54,129,6312317.00,50459.259259
3683,Product_3683,CLOTHING,41,107,6312009.00,59194.439024
4899,Product_4899,ELECTRONICS,42,121,6311832.00,49849.928571
2148,Product_2148,APPLIANCES,40,111,6311431.00,54710.625000
2121,Product_2121,APPLIANCES,51,132,6308056.00,52515.039216
1448,Product_1448,CLOTHING,45,122,6307455.00,48833.088889
957,Product_957,ELECTRONICS,46,107,6306749.00,59354.565217
3851,Product_3851,APPLIANCES,49,130,6305144.00,51624.469388
4734,Product_4734,APPLIANCES,43,130,6304143.00,47984.023256
2081,Product_2081,ELECTRONICS,44,112,6303928.00,54725.022727
4417,Product_4417,ELECTRONICS,52,132,6301130.00,48914.192308
4248,Product_4248,ELECTRONICS,41,104,6300675.00,58623.560976
838,Product_838,ELECTRONICS,50,125,6295844.00,48543.420000
2812,Product_2812,ELECTRONICS,44,117,6294040.00,54253.863636
2150,Product_2150,FURNITURE,51,125,6293462.00,51526.980392
1424,Product_1424,CLOTHING,48,116,6293420.00,50931.666667
2037,Product_2037,FURNITURE,47,123,6293187.00,50045.808511
65,Product_65,CLOTHING,53,135,6291236.00,50511.358491
3289,Product_3289,ELECTRONICS,48,133,6290709.00,48982.000000
877,Product_877,ELECTRONICS,49,114,6288767.00,54839.408163
1894,Product_1894,ELECTRONICS,52,122,6288724.00,52039.903846
2402,Product_2402,CLOTHING,44,113,6288572.00,54047.295455
1661,Product_1661,ELECTRONICS,49,133,6286059.00,44196.918367
4361,Product_4361,ELECTRONICS,46,119,6286026.00,51908.217391
920,Product_920,FURNITURE,47,128,6285607.00,49804.425532
1067,Product_1067,CLOTHING,40,103,6285085.00,60713.225000
236,Product_236,CLOTHING,42,112,6285015.00,56553.500000
365,Product_365,ELECTRONICS,51,129,6284680.00,48395.176471
4992,Product_4992,APPLIANCES,50,122,6284539.00,51900.960000
4171,Product_4171,FURNITURE,50,140,6283735.00,44095.520000
1986,Product_1986,ELECTRONICS,49,130,6283399.00,47260.387755
3456,Product_3456,APPLIANCES,46,116,6282393.00,51434.652174
438,Product_438,APPLIANCES,50,124,6280963.00,50248.660000
3768,Product_3768,FURNITURE,43,120,6279440.00,53810.976744
2499,Product_2499,FURNITURE,49,130,6278631.00,47602.938776
3935,Product_3935,FURNITURE,49,118,6277158.00,56203.081633
2895,Product_2895,ELECTRONICS,47,114,6276280.00,55552.170213
4073,Product_4073,FURNITURE,44,110,6276229.00,54726.931818
3063,Product_3063,FURNITURE,47,129,6271008.00,49685.468085
1754,Product_1754,APPLIANCES,47,115,6270183.00,57586.063830
2429,Product_2429,ELECTRONICS,53,121,6270004.00,48980.396226
1654,Product_1654,FURNITURE,52,129,6269498.00,48858.769231
1672,Product_1672,ELECTRONICS,36,102,6265538.00,59318.416667
3764,Product_3764,APPLIANCES,54,121,6264202.00,50701.092593
4296,Product_4296,APPLIANCES,41,105,6261930.00,57325.902439
3382,Product_3382,CLOTHING,50,125,6261806.00,50019.500000
2205,Product_2205,APPLIANCES,49,121,6260884.00,49975.061224
1075,Product_1075,ELECTRONICS,41,117,6260725.00,51822.756098
2477,Product_2477,CLOTHING,50,114,6260620.00,52409.760000
495,Product_495,ELECTRONICS,47,113,6260154.00,56218.553191
2758,Product_2758,ELECTRONICS,47,122,6257730.00,50262.978723
3666,Product_3666,FURNITURE,47,119,6256911.00,51458.574468
269,Product_269,ELECTRONICS,48,124,6256772.00,49974.062500
2343,Product_2343,CLOTHING,48,122,6256230.00,47500.520833
2801,Product_2801,CLOTHING,46,128,6256055.00,50474.978261
2050,Product_2050,FURNITURE,51,122,6255547.00,52207.745098
2685,Product_2685,ELECTRONICS,45,108,6255072.00,56552.311111
2853,Product_2853,CLOTHING,43,110,6254426.00,54752.651163
953,Product_953,ELECTRONICS,49,123,6252393.00,52443.142857
84,Product_84,APPLIANCES,42,109,6249643.00,59424.690476
2975,Product_2975,CLOTHING,48,125,6249613.00,49707.458333
1482,Product_1482,CLOTHING,44,114,6249441.00,54118.318182
26,Product_26,CLOTHING,44,114,6248102.00,54591.886364
2187,Product_2187,CLOTHING,44,112,6247655.00,55891.954545
767,Product_767,APPLIANCES,51,125,6247492.00,49238.333333
862,Product_862,CLOTHING,42,117,6246153.00,52180.000000
2231,Product_2231,ELECTRONICS,44,108,6245670.00,56254.340909
890,Product_890,APPLIANCES,45,120,6244023.00,54967.222222
2784,Product_2784,FURNITURE,43,112,6243868.00,55836.302326
379,Product_379,ELECTRONICS,40,110,6242000.00,54596.150000
4773,Product_4773,ELECTRONICS,51,128,6240377.00,50626.901961
2537,Product_2537,FURNITURE,43,111,6238532.00,56404.325581
33,Product_33,ELECTRONICS,49,117,6236995.00,56415.551020
3221,Product_3221,ELECTRONICS,44,132,6236597.00,47296.866667
703,Product_703,CLOTHING,43,114,6230990.00,53184.302326
4863,Product_4863,APPLIANCES,41,114,6230764.00,54820.292683
513,Product_513,ELECTRONICS,49,111,6230145.00,55091.510204
2576,Product_2576,APPLIANCES,49,125,6230017.00,50972.306122
3397,Product_3397,CLOTHING,48,121,6229967.00,50087.000000
98,Product_98,APPLIANCES,44,117,6225602.00,50523.931818
451,Product_451,ELECTRONICS,44,115,6223245.00,52290.454545
1753,Product_1753,APPLIANCES,47,123,6221521.00,47728.936170
2234,Product_2234,CLOTHING,45,115,6221141.00,52887.444444
4121,Product_4121,CLOTHING,44,113,6220513.00,52371.136364
4184,Product_4184,FURNITURE,46,130,6220109.00,48885.565217
1985,Product_1985,FURNITURE,45,117,6217912.00,53128.600000
1676,Product_1676,APPLIANCES,46,120,6217182.00,52817.173913
3375,Product_3375,APPLIANCES,41,103,6216329.00,57108.585366
2897,Product_2897,CLOTHING,55,130,6214335.00,46935.781818
2467,Product_2467,ELECTRONICS,44,115,6212692.00,53079.931818
4318,Product_4318,APPLIANCES,47,127,6210740.00,51019.914894
3630,Product_3630,ELECTRONICS,37,96,6208932.00,63783.405405
1213,Product_1213,APPLIANCES,47,117,6207168.00,51658.000000
4495,Product_4495,ELECTRONICS,40,111,6207009.00,53046.800000
3279,Product_3279,APPLIANCES,50,126,6206348.00,51030.880000
1305,Product_1305,APPLIANCES,47,127,6206066.00,50599.212766
2078,Product_2078,APPLIANCES,48,124,6204112.00,50240.854167
2297,Product_2297,CLOTHING,46,127,6203716.00,48199.760870
3212,Product_3212,FURNITURE,51,124,6203353.00,49271.196078
3950,Product_3950,ELECTRONICS,46,111,6203093.00,56868.260870
4624,Product_4624,APPLIANCES,45,123,6202868.00,49134.666667
930,Product_930,ELECTRONICS,48,116,6202764.00,50555.291667
2882,Product_2882,ELECTRONICS,44,121,6202612.00,48628.272727
2159,Product_2159,APPLIANCES,41,112,6201876.00,53775.024390
2113,Product_2113,ELECTRONICS,46,119,6201093.00,50456.869565
4598,Product_4598,CLOTHING,51,133,6199961.00,49339.137255
1105,Product_1105,APPLIANCES,46,120,6197756.00,52148.413043
3888,Product_3888,ELECTRONICS,42,104,6197320.00,57356.142857
4574,Product_4574,APPLIANCES,44,114,6196953.00,53744.613636
4319,Product_4319,ELECTRONICS,45,107,6196597.00,56023.155556
4583,Product_4583,CLOTHING,45,104,6195842.00,56877.844444
3067,Product_3067,CLOTHING,41,113,6194184.00,56032.536585
2748,Product_2748,ELECTRONICS,50,124,6194062.00,50543.180000
4835,Product_4835,FURNITURE,50,114,6192086.00,52837.240000
595,Product_595,ELECTRONICS,47,125,6191589.00,51974.829787
1791,Product_1791,FURNITURE,40,109,6191116.00,59265.225000
409,Product_409,CLOTHING,50,128,6190870.00,50130.660000
2978,Product_2978,APPLIANCES,50,121,6190074.00,49941.480000
140,Product_140,FURNITURE,46,118,6188141.00,52543.326087
4432,Product_4432,ELECTRONICS,45,126,6187295.00,50472.688889
551,Product_551,ELECTRONICS,42,111,6187222.00,53637.476190
1883,Product_1883,ELECTRONICS,35,97,6186829.00,61892.771429
4952,Product_4952,FURNITURE,48,130,6186593.00,47394.208333
2022,Product_2022,APPLIANCES,47,113,6184848.00,52110.170213
3939,Product_3939,APPLIANCES,39,103,6183707.00,54568.794872
1580,Product_1580,APPLIANCES,44,116,6183450.00,52058.977273
2066,Product_2066,ELECTRONICS,50,113,6182805.00,54622.440000
1728,Product_1728,FURNITURE,45,116,6181023.00,51524.311111
1144,Product_1144,APPLIANCES,44,113,6180374.00,53539.977273
2831,Product_2831,ELECTRONICS,49,123,6179031.00,48644.469388
4906,Product_4906,CLOTHING,39,106,6177792.00,57822.410256
609,Product_609,APPLIANCES,46,118,6177365.00,49198.391304
329,Product_329,CLOTHING,44,113,6176928.00,52553.295455
747,Product_747,APPLIANCES,46,128,6174325.00,49993.065217
523,Product_523,CLOTHING,51,135,6173168.00,45861.509804
3196,Product_3196,ELECTRONICS,42,111,6173095.00,53727.476190
7,Product_7,APPLIANCES,48,119,6173038.00,48307.833333
2064,Product_2064,CLOTHING,38,111,6171480.00,54405.552632
1065,Product_1065,ELECTRONICS,48,127,6170390.00,47287.645833
4788,Product_4788,APPLIANCES,53,135,6170269.00,46473.452830
4211,Product_4211,APPLIANCES,49,125,6169160.00,49114.959184
4587,Product_4587,ELECTRONICS,40,107,6167618.00,58011.925000
2488,Product_2488,APPLIANCES,43,111,6167259.00,57099.209302
340,Product_340,FURNITURE,46,114,6166589.00,50379.804348
2620,Product_2620,ELECTRONICS,48,122,6166211.00,49549.416667
2892,Product_2892,CLOTHING,42,113,6166193.00,53026.095238
4932,Product_4932,ELECTRONICS,38,115,6165668.00,53981.947368
2906,Product_2906,ELECTRONICS,47,121,6165136.00,51842.765957
4826,Product_4826,APPLIANCES,47,106,6164817.00,54585.212766
4299,Product_4299,APPLIANCES,45,118,6164781.00,51999.111111
4081,Product_4081,FURNITURE,46,128,6164190.00,47080.413043
467,Product_467,ELECTRONICS,46,115,6163976.00,48340.521739
2828,Product_2828,FURNITURE,44,116,6163920.00,52325.181818
585,Product_585,APPLIANCES,46,121,6163140.00,52109.717391
4356,Product_4356,FURNITURE,53,134,6163064.00,44636.905660
4776,Product_4776,CLOTHING,42,116,6163026.00,55665.785714
584,Product_584,ELECTRONICS,47,124,6161276.00,50245.744681
4336,Product_4336,ELECTRONICS,44,114,6160497.00,53175.454545
3461,Product_3461,FURNITURE,54,127,6159715.00,50498.888889
2045,Product_2045,FURNITURE,44,101,6157652.00,59729.477273
2910,Product_2910,FURNITURE,39,101,6156983.00,62300.384615
562,Product_562,FURNITURE,43,109,6155498.00,55338.674419
1100,Product_1100,CLOTHING,48,115,6154781.00,55087.875000
1149,Product_1149,CLOTHING,41,113,6153667.00,56708.658537
1285,Product_1285,CLOTHING,44,121,6151958.00,49257.886364
3167,Product_3167,FURNITURE,50,133,6151610.00,47979.960000
3869,Product_3869,FURNITURE,39,113,6151392.00,55626.692308
359,Product_359,APPLIANCES,47,121,6150445.00,49635.319149
4189,Product_4189,ELECTRONICS,46,106,6149871.00,59923.565217
3891,Product_3891,APPLIANCES,40,112,6149607.00,51538.475000
4101,Product_4101,ELECTRONICS,45,119,6148992.00,54041.755556
422,Product_422,CLOTHING,41,96,6148714.00,63377.951220
164,Product_164,FURNITURE,41,115,6147056.00,55290.219512
2283,Product_2283,APPLIANCES,46,119,6147055.00,51408.413043
1237,Product_1237,FURNITURE,48,122,6146578.00,51927.895833
724,Product_724,CLOTHING,45,116,6143808.00,52792.044444
2217,Product_2217,APPLIANCES,38,110,6143660.00,52744.789474
2633,Product_2633,APPLIANCES,45,106,6142101.00,55039.755556
2484,Product_2484,ELECTRONICS,47,123,6141759.00,46786.234043
3134,Product_3134,ELECTRONICS,47,115,6141378.00,52512.446809
2248,Product_2248,FURNITURE,48,126,6140810.00,47434.395833
2640,Product_2640,APPLIANCES,47,126,6139829.00,49926.659574
2894,Product_2894,CLOTHING,48,131,6136264.00,48029.791667
1381,Product_1381,APPLIANCES,42,114,6135861.00,52146.785714
4028,Product_4028,CLOTHING,46,115,6135267.00,53686.260870
2789,Product_2789,CLOTHING,39,112,6130634.00,58137.333333
3378,Product_3378,FURNITURE,41,112,6129488.00,52449.804878
3544,Product_3544,ELECTRONICS,47,118,6127556.00,50208.191489
4085,Product_4085,APPLIANCES,40,106,6126202.00,58537.300000
1684,Product_1684,FURNITURE,41,107,6124289.00,56323.121951
113,Product_113,ELECTRONICS,42,104,6123118.00,57476.357143
4087,Product_4087,APPLIANCES,44,109,6122285.00,53660.636364
1870,Product_1870,CLOTHING,39,109,6121819.00,56041.461538
4793,Product_4793,CLOTHING,44,118,6120858.00,54496.386364
3942,Product_3942,FURNITURE,45,120,6119312.00,51435.666667
2650,Product_2650,FURNITURE,45,118,6119058.00,51726.711111
1988,Product_1988,CLOTHING,46,113,6117275.00,54055.652174
4621,Product_4621,FURNITURE,46,119,6116918.00,49768.086957
3953,Product_3953,FURNITURE,41,103,6115935.00,60545.292683
1703,Product_1703,ELECTRONICS,42,109,6114479.00,54328.476190
1503,Product_1503,CLOTHING,45,112,6113493.00,55951.155556
2195,Product_2195,APPLIANCES,45,117,6112565.00,54192.311111
114,Product_114,CLOTHING,47,112,6107851.00,52343.489362
1936,Product_1936,CLOTHING,51,123,6106965.00,50844.269231
4480,Product_4480,ELECTRONICS,49,127,6105611.00,47372.306122
435,Product_435,FURNITURE,46,113,6104616.00,54767.630435
3733,Product_3733,CLOTHING,40,103,6104069.00,59016.725000
3490,Product_3490,ELECTRONICS,49,135,6103506.00,43090.877551
3031,Product_3031,CLOTHING,47,123,6101905.00,49016.808511
2535,Product_2535,FURNITURE,49,127,6101177.00,46868.306122
1600,Product_1600,FURNITURE,46,113,6101163.00,53768.782609
3552,Product_3552,APPLIANCES,44,116,6100290.00,51714.318182
3234,Product_3234,APPLIANCES,48,127,6099682.00,46342.833333
2654,Product_2654,CLOTHING,44,127,6099255.00,47272.250000
2545,Product_2545,CLOTHING,44,111,6098158.00,58294.295455
4334,Product_4334,APPLIANCES,43,116,6097811.00,51263.139535
846,Product_846,ELECTRONICS,45,113,6094130.00,51738.977778
2478,Product_2478,CLOTHING,47,117,6092657.00,50709.127660
2569,Product_2569,APPLIANCES,50,122,6091835.00,50004.140000
371,Product_371,ELECTRONICS,46,121,6091683.00,50715.739130
1638,Product_1638,ELECTRONICS,52,128,6091282.00,48647.923077
3442,Product_3442,CLOTHING,56,134,6090530.00,47677.589286
1168,Product_1168,CLOTHING,49,127,6088103.00,49340.734694
2959,Product_2959,CLOTHING,44,125,6087837.00,50115.318182
4920,Product_4920,APPLIANCES,48,122,6086234.00,53239.458333
3558,Product_3558,FURNITURE,40,107,6085519.00,55488.925000
2007,Product_2007,FURNITURE,48,115,6083665.00,51484.937500
2210,Product_2210,FURNITURE,51,125,6083205.00,50551.098039
2893,Product_2893,ELECTRONICS,47,121,6083054.00,52137.000000
950,Product_950,CLOTHING,50,127,6082035.00,47678.840000
1073,Product_1073,ELECTRONICS,40,98,6081797.00,63665.575000
1427,Product_1427,ELECTRONICS,47,118,6081783.00,51268.276596
1720,Product_1720,ELECTRONICS,41,109,6081698.00,54815.463415
218,Product_218,APPLIANCES,49,115,6081294.00,54392.020408
4560,Product_4560,ELECTRONICS,47,126,6078596.00,48769.297872
3008,Product_3008,ELECTRONICS,47,120,6077984.00,48099.340426
3951,Product_3951,APPLIANCES,47,118,6075073.00,52202.319149
133,Product_133,CLOTHING,41,109,6074824.00,54854.975610
1131,Product_1131,FURNITURE,45,120,6071766.00,52082.666667
3118,Product_3118,APPLIANCES,53,117,6070755.00,51918.452830
1747,Product_1747,FURNITURE,40,104,6070333.00,57136.700000
1886,Product_1886,CLOTHING,48,110,6068640.00,56325.875000
4916,Product_4916,CLOTHING,45,118,6066438.00,53705.688889
1154,Product_1154,APPLIANCES,47,114,6065419.00,53327.574468
3154,Product_3154,ELECTRONICS,43,113,6063989.00,52148.186047
1779,Product_1779,FURNITURE,46,118,6063963.00,54992.652174
1223,Product_1223,ELECTRONICS,46,125,6063627.00,48218.217391
952,Product_952,APPLIANCES,50,122,6063342.00,48771.700000
1336,Product_1336,CLOTHING,43,110,6061973.00,54505.767442
2086,Product_2086,ELECTRONICS,41,112,6061946.00,52973.536585
897,Product_897,ELECTRONICS,46,121,6061031.00,48899.673913
2646,Product_2646,ELECTRONICS,46,122,6057687.00,46854.086957
